time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2.71E+00,0.005,0.004,0.079,4.40E-04,6.21E-03,4.06E-02,0.004,0.005,0.057,0.02,8.26E-04,1.11E-03,5.67E-03,0.192,0.005,0.011,8.41E-04,5.14E-04,0.007,0.088,1.38E-04,0.008,0.071,0.003,1.27E-02,0.007,2.90E-04,7.37E-04,0.003,0.252,8.39E-05,0.016,3.85E-04,4.55E-03,0.025,0.004,0.004,0.003,5.24E-03,6.33E-04,1.60E-02,0.078,1.52E-03,4.27E-04,0.178,0.316,0.156,0.012,1.48E-03,0.008,0.079,0.006,0.021,0.015,0.01,0.024,0.215,1.07E-02,0.049,0.015
2.71E+00,0.005,0.004,0.08,4.38E-04,6.15E-03,4.03E-02,0.004,0.005,0.056,0.021,7.76E-04,1.15E-03,5.65E-03,0.195,0.004,0.011,8.16E-04,5.26E-04,0.007,0.09,1.37E-04,0.008,0.075,0.003,1.26E-02,0.007,2.89E-04,7.12E-04,0.003,0.242,8.22E-05,0.017,3.82E-04,4.37E-03,0.025,0.003,0.004,0.003,5.16E-03,6.32E-04,1.58E-02,0.078,1.47E-03,4.13E-04,0.182,0.315,0.158,0.013,1.53E-03,0.008,0.079,0.006,0.022,0.015,0.009,0.024,0.218,1.07E-02,0.048,0.015
2.71E+00,0.005,0.004,0.08,4.38E-04,6.03E-03,4.01E-02,0.004,0.005,0.056,0.021,7.27E-04,1.18E-03,5.67E-03,0.196,0.004,0.011,8.22E-04,5.23E-04,0.007,0.092,1.37E-04,0.008,0.08,0.003,1.24E-02,0.007,2.85E-04,6.87E-04,0.003,0.233,8.10E-05,0.017,3.69E-04,4.09E-03,0.025,0.003,0.004,0.003,5.04E-03,6.30E-04,1.56E-02,0.079,1.36E-03,4.12E-04,0.185,0.314,0.16,0.013,1.61E-03,0.008,0.078,0.006,0.021,0.015,0.008,0.024,0.224,1.07E-02,0.046,0.015
2.71E+00,0.005,0.004,0.08,4.36E-04,5.91E-03,3.98E-02,0.004,0.004,0.056,0.021,7.14E-04,1.17E-03,6.01E-03,0.195,0.004,0.011,8.12E-04,5.27E-04,0.007,0.093,1.37E-04,0.008,0.084,0.003,1.22E-02,0.007,2.82E-04,6.81E-04,0.003,0.224,8.01E-05,0.017,3.69E-04,3.74E-03,0.026,0.003,0.004,0.003,4.87E-03,6.38E-04,1.54E-02,0.079,1.30E-03,4.00E-04,0.189,0.312,0.164,0.013,1.68E-03,0.007,0.078,0.006,0.021,0.015,0.008,0.025,0.231,1.05E-02,0.043,0.015
2.71E+00,0.005,0.004,0.08,4.38E-04,5.59E-03,3.96E-02,0.004,0.004,0.057,0.02,7.14E-04,1.16E-03,6.13E-03,0.192,0.004,0.011,8.01E-04,5.09E-04,0.007,0.093,1.36E-04,0.008,0.088,0.003,1.19E-02,0.007,2.82E-04,7.01E-04,0.003,0.215,8.05E-05,0.017,3.62E-04,3.34E-03,0.026,0.003,0.004,0.003,4.73E-03,6.60E-04,1.52E-02,0.079,1.28E-03,3.64E-04,0.193,0.31,0.166,0.013,1.71E-03,0.007,0.077,0.006,0.021,0.015,0.007,0.025,0.237,1.02E-02,0.041,0.015
2.71E+00,0.005,0.004,0.081,4.37E-04,5.48E-03,3.94E-02,0.004,0.004,0.057,0.02,7.12E-04,1.24E-03,6.32E-03,0.189,0.004,0.012,7.98E-04,5.01E-04,0.007,0.094,1.34E-04,0.008,0.092,0.003,1.17E-02,0.007,2.81E-04,7.37E-04,0.003,0.207,7.97E-05,0.018,3.41E-04,2.98E-03,0.027,0.003,0.004,0.003,4.73E-03,6.55E-04,1.51E-02,0.078,1.28E-03,3.35E-04,0.199,0.309,0.166,0.013,1.70E-03,0.007,0.076,0.006,0.02,0.016,0.007,0.026,0.238,9.93E-03,0.039,0.016
2.71E+00,0.005,0.004,0.081,4.33E-04,5.63E-03,3.93E-02,0.004,0.004,0.057,0.021,6.97E-04,1.33E-03,6.56E-03,0.187,0.004,0.012,8.18E-04,5.02E-04,0.007,0.094,1.33E-04,0.008,0.095,0.003,1.18E-02,0.007,2.82E-04,7.66E-04,0.003,0.199,7.92E-05,0.018,3.22E-04,2.70E-03,0.028,0.003,0.004,0.003,4.70E-03,6.48E-04,1.51E-02,0.076,1.28E-03,3.23E-04,0.205,0.308,0.165,0.013,1.71E-03,0.007,0.076,0.006,0.02,0.016,0.006,0.027,0.234,9.58E-03,0.037,0.016
2.71E+00,0.005,0.004,0.081,4.34E-04,5.74E-03,3.92E-02,0.004,0.004,0.057,0.021,6.81E-04,1.48E-03,6.63E-03,0.187,0.004,0.012,8.14E-04,4.89E-04,0.007,0.095,1.33E-04,0.008,0.098,0.003,1.17E-02,0.007,2.86E-04,7.95E-04,0.003,0.192,7.87E-05,0.018,3.23E-04,2.56E-03,0.029,0.003,0.004,0.003,4.54E-03,6.48E-04,1.51E-02,0.074,1.28E-03,3.23E-04,0.212,0.308,0.162,0.013,1.73E-03,0.007,0.074,0.006,0.02,0.016,0.006,0.028,0.226,9.21E-03,0.036,0.016
2.71E+00,0.005,0.004,0.081,4.18E-04,5.43E-03,3.92E-02,0.004,0.004,0.057,0.022,6.89E-04,1.66E-03,6.58E-03,0.188,0.004,0.012,8.26E-04,4.83E-04,0.007,0.095,1.34E-04,0.008,0.1,0.003,1.16E-02,0.007,2.89E-04,8.04E-04,0.003,0.186,7.96E-05,0.018,3.15E-04,2.53E-03,0.03,0.003,0.004,0.003,4.25E-03,6.51E-04,1.52E-02,0.072,1.30E-03,3.10E-04,0.22,0.307,0.158,0.013,1.77E-03,0.007,0.073,0.006,0.02,0.016,0.006,0.03,0.22,8.83E-03,0.035,0.016
2.71E+00,0.005,0.004,0.081,4.12E-04,5.23E-03,3.92E-02,0.004,0.003,0.056,0.022,7.06E-04,1.85E-03,6.78E-03,0.19,0.004,0.012,8.41E-04,4.87E-04,0.007,0.095,1.34E-04,0.008,0.101,0.003,1.17E-02,0.007,2.90E-04,7.74E-04,0.003,0.181,7.89E-05,0.018,3.15E-04,2.38E-03,0.032,0.003,0.004,0.003,3.81E-03,6.43E-04,1.52E-02,0.069,1.30E-03,2.97E-04,0.228,0.307,0.153,0.013,1.81E-03,0.007,0.072,0.006,0.02,0.016,0.006,0.032,0.216,8.47E-03,0.034,0.017
2.71E+00,0.005,0.004,0.082,4.08E-04,5.21E-03,3.92E-02,0.004,0.003,0.057,0.022,7.04E-04,2.13E-03,7.03E-03,0.193,0.004,0.012,8.36E-04,5.05E-04,0.007,0.094,1.37E-04,0.008,0.102,0.003,1.19E-02,0.007,2.90E-04,7.88E-04,0.003,0.177,7.93E-05,0.019,3.14E-04,2.12E-03,0.033,0.003,0.004,0.003,3.35E-03,6.16E-04,1.53E-02,0.066,1.31E-03,2.95E-04,0.236,0.307,0.147,0.013,1.85E-03,0.007,0.071,0.006,0.02,0.017,0.006,0.034,0.213,8.16E-03,0.035,0.017
2.71E+00,0.005,0.004,0.082,4.07E-04,5.29E-03,3.93E-02,0.003,0.003,0.058,0.022,7.09E-04,2.36E-03,7.27E-03,0.196,0.003,0.012,8.41E-04,4.99E-04,0.007,0.094,1.34E-04,0.007,0.101,0.003,1.21E-02,0.008,2.91E-04,7.70E-04,0.003,0.175,8.02E-05,0.019,3.16E-04,1.83E-03,0.034,0.003,0.005,0.004,2.97E-03,6.02E-04,1.54E-02,0.063,1.32E-03,2.78E-04,0.243,0.307,0.143,0.014,1.89E-03,0.007,0.07,0.006,0.02,0.017,0.006,0.037,0.21,7.90E-03,0.036,0.018
2.71E+00,0.005,0.004,0.083,4.09E-04,5.32E-03,3.93E-02,0.003,0.003,0.059,0.023,7.18E-04,2.42E-03,7.35E-03,0.199,0.003,0.012,8.56E-04,5.01E-04,0.007,0.096,1.28E-04,0.007,0.1,0.003,1.23E-02,0.008,2.91E-04,7.44E-04,0.003,0.173,8.25E-05,0.019,3.05E-04,1.53E-03,0.035,0.003,0.005,0.004,2.71E-03,5.74E-04,1.54E-02,0.06,1.31E-03,2.75E-04,0.251,0.308,0.139,0.014,1.89E-03,0.006,0.068,0.006,0.02,0.017,0.006,0.04,0.211,7.72E-03,0.037,0.018
2.71E+00,0.005,0.004,0.084,4.12E-04,5.47E-03,3.94E-02,0.003,0.003,0.06,0.024,7.07E-04,2.42E-03,7.38E-03,0.202,0.003,0.012,8.56E-04,4.89E-04,0.007,0.098,1.26E-04,0.007,0.099,0.003,1.25E-02,0.007,2.91E-04,7.24E-04,0.003,0.173,8.49E-05,0.019,2.99E-04,1.29E-03,0.036,0.003,0.005,0.004,2.63E-03,5.57E-04,1.54E-02,0.057,1.28E-03,2.76E-04,0.259,0.309,0.136,0.014,1.88E-03,0.006,0.067,0.006,0.02,0.017,0.006,0.043,0.211,7.63E-03,0.037,0.017
2.71E+00,0.005,0.003,0.086,4.01E-04,5.74E-03,3.96E-02,0.003,0.003,0.06,0.024,6.87E-04,2.48E-03,7.46E-03,0.207,0.003,0.012,8.60E-04,4.90E-04,0.007,0.103,1.27E-04,0.006,0.099,0.003,1.26E-02,0.008,2.91E-04,7.18E-04,0.003,0.173,8.86E-05,0.02,3.08E-04,1.15E-03,0.036,0.002,0.005,0.004,2.69E-03,5.62E-04,1.55E-02,0.053,1.25E-03,2.73E-04,0.268,0.31,0.134,0.014,1.87E-03,0.006,0.067,0.006,0.02,0.017,0.006,0.045,0.21,7.63E-03,0.037,0.017
2.71E+00,0.005,0.003,0.089,3.97E-04,6.02E-03,3.99E-02,0.003,0.003,0.06,0.024,6.92E-04,2.60E-03,7.53E-03,0.212,0.003,0.012,8.49E-04,4.68E-04,0.007,0.108,1.27E-04,0.006,0.099,0.003,1.25E-02,0.007,2.92E-04,7.19E-04,0.003,0.171,8.72E-05,0.02,3.06E-04,1.12E-03,0.037,0.002,0.005,0.004,2.73E-03,5.59E-04,1.57E-02,0.05,1.25E-03,2.86E-04,0.276,0.313,0.133,0.014,1.87E-03,0.006,0.066,0.007,0.02,0.017,0.005,0.046,0.206,7.56E-03,0.037,0.017
2.71E+00,0.005,0.003,0.093,3.80E-04,6.15E-03,4.04E-02,0.003,0.003,0.06,0.024,6.92E-04,2.74E-03,7.73E-03,0.219,0.003,0.012,8.03E-04,4.65E-04,0.008,0.114,1.24E-04,0.006,0.1,0.003,1.24E-02,0.008,2.92E-04,7.28E-04,0.003,0.169,8.97E-05,0.02,3.04E-04,1.08E-03,0.038,0.002,0.005,0.004,2.75E-03,5.41E-04,1.59E-02,0.047,1.25E-03,2.94E-04,0.284,0.316,0.133,0.014,1.87E-03,0.006,0.065,0.007,0.021,0.017,0.005,0.046,0.2,7.41E-03,0.036,0.017
2.71E+00,0.005,0.003,0.096,3.59E-04,6.24E-03,4.11E-02,0.003,0.003,0.06,0.024,6.79E-04,2.85E-03,8.35E-03,0.226,0.003,0.012,7.62E-04,4.38E-04,0.008,0.121,1.23E-04,0.006,0.102,0.003,1.23E-02,0.008,2.91E-04,7.31E-04,0.003,0.165,8.94E-05,0.02,3.06E-04,1.01E-03,0.038,0.002,0.005,0.005,2.74E-03,5.25E-04,1.62E-02,0.044,1.23E-03,2.85E-04,0.292,0.319,0.134,0.014,1.87E-03,0.006,0.065,0.007,0.021,0.017,0.005,0.046,0.192,7.20E-03,0.035,0.016
2.71E+00,0.005,0.003,0.099,3.49E-04,6.41E-03,4.20E-02,0.003,0.003,0.059,0.025,6.63E-04,2.93E-03,8.24E-03,0.233,0.003,0.011,7.46E-04,4.42E-04,0.007,0.129,1.22E-04,0.006,0.104,0.003,1.23E-02,0.007,2.94E-04,7.28E-04,0.003,0.161,9.11E-05,0.02,3.06E-04,9.29E-04,0.038,0.002,0.005,0.005,2.76E-03,5.04E-04,1.65E-02,0.041,1.25E-03,2.90E-04,0.299,0.32,0.136,0.014,1.85E-03,0.006,0.065,0.007,0.021,0.017,0.005,0.046,0.184,6.94E-03,0.034,0.016
2.71E+00,0.005,0.004,0.102,3.49E-04,6.80E-03,4.32E-02,0.003,0.003,0.058,0.026,6.66E-04,2.97E-03,8.20E-03,0.241,0.003,0.011,7.51E-04,4.45E-04,0.007,0.136,1.22E-04,0.005,0.105,0.003,1.24E-02,0.007,2.97E-04,7.51E-04,0.003,0.156,1.00E-04,0.02,3.00E-04,8.87E-04,0.038,0.002,0.005,0.005,2.83E-03,4.83E-04,1.67E-02,0.038,1.26E-03,2.92E-04,0.305,0.321,0.138,0.014,1.83E-03,0.007,0.064,0.007,0.02,0.016,0.005,0.046,0.181,6.63E-03,0.033,0.016
2.71E+00,0.005,0.004,0.104,3.48E-04,7.72E-03,4.45E-02,0.003,0.003,0.056,0.026,6.73E-04,2.97E-03,8.11E-03,0.248,0.003,0.011,7.22E-04,4.43E-04,0.008,0.144,1.24E-04,0.005,0.106,0.003,1.24E-02,0.007,3.26E-04,7.54E-04,0.003,0.15,1.04E-04,0.019,3.00E-04,8.86E-04,0.038,0.003,0.005,0.006,2.89E-03,4.85E-04,1.70E-02,0.035,1.23E-03,2.90E-04,0.309,0.32,0.142,0.014,1.82E-03,0.007,0.064,0.007,0.02,0.016,0.005,0.048,0.182,6.27E-03,0.033,0.016
2.72E+00,0.005,0.004,0.105,3.51E-04,8.57E-03,4.60E-02,0.003,0.003,0.055,0.026,6.82E-04,2.97E-03,8.12E-03,0.256,0.003,0.011,6.83E-04,4.40E-04,0.007,0.153,1.22E-04,0.005,0.108,0.003,1.26E-02,0.008,3.37E-04,7.39E-04,0.003,0.143,1.04E-04,0.019,2.94E-04,8.60E-04,0.038,0.003,0.005,0.006,2.96E-03,5.00E-04,1.72E-02,0.033,1.19E-03,2.96E-04,0.312,0.318,0.146,0.014,1.80E-03,0.006,0.064,0.007,0.019,0.015,0.005,0.051,0.186,5.89E-03,0.034,0.017
2.72E+00,0.005,0.004,0.107,3.55E-04,9.05E-03,4.75E-02,0.003,0.003,0.055,0.027,6.81E-04,2.96E-03,8.11E-03,0.264,0.003,0.011,6.55E-04,4.35E-04,0.007,0.161,1.20E-04,0.006,0.11,0.003,1.29E-02,0.008,3.48E-04,7.04E-04,0.003,0.136,9.94E-05,0.019,2.94E-04,8.10E-04,0.037,0.003,0.005,0.006,3.00E-03,5.16E-04,1.74E-02,0.031,1.19E-03,2.94E-04,0.314,0.315,0.15,0.014,1.74E-03,0.006,0.064,0.007,0.019,0.014,0.005,0.054,0.189,5.49E-03,0.035,0.018
2.72E+00,0.005,0.004,0.108,3.41E-04,9.02E-03,4.91E-02,0.003,0.003,0.057,0.027,6.87E-04,2.94E-03,7.85E-03,0.272,0.003,0.011,6.53E-04,4.32E-04,0.007,0.169,1.22E-04,0.005,0.112,0.003,1.33E-02,0.007,3.59E-04,6.85E-04,0.003,0.128,9.87E-05,0.019,2.91E-04,7.59E-04,0.037,0.003,0.006,0.007,3.01E-03,5.17E-04,1.76E-02,0.029,1.23E-03,3.04E-04,0.313,0.311,0.152,0.013,1.64E-03,0.006,0.064,0.007,0.019,0.014,0.006,0.059,0.192,5.07E-03,0.036,0.019
2.72E+00,0.005,0.004,0.108,3.12E-04,9.02E-03,5.06E-02,0.003,0.003,0.058,0.029,6.87E-04,2.94E-03,7.57E-03,0.28,0.003,0.011,6.53E-04,4.25E-04,0.007,0.178,1.22E-04,0.005,0.114,0.003,1.38E-02,0.008,3.74E-04,6.80E-04,0.004,0.121,9.98E-05,0.019,2.93E-04,7.27E-04,0.036,0.003,0.006,0.007,3.00E-03,5.04E-04,1.78E-02,0.028,1.21E-03,3.10E-04,0.314,0.307,0.152,0.013,1.53E-03,0.006,0.064,0.007,0.019,0.015,0.006,0.064,0.194,4.66E-03,0.037,0.019
2.72E+00,0.004,0.004,0.109,2.81E-04,8.79E-03,5.21E-02,0.003,0.003,0.058,0.03,6.93E-04,3.00E-03,7.35E-03,0.288,0.003,0.011,6.47E-04,4.23E-04,0.007,0.185,1.32E-04,0.005,0.117,0.003,1.42E-02,0.008,3.74E-04,6.95E-04,0.004,0.114,9.82E-05,0.018,2.91E-04,7.25E-04,0.035,0.003,0.006,0.007,2.96E-03,4.91E-04,1.81E-02,0.027,1.15E-03,3.10E-04,0.314,0.302,0.151,0.013,1.41E-03,0.006,0.065,0.007,0.019,0.015,0.007,0.07,0.195,4.28E-03,0.037,0.019
2.72E+00,0.004,0.004,0.109,2.42E-04,8.81E-03,5.34E-02,0.003,0.003,0.056,0.031,6.91E-04,3.02E-03,7.18E-03,0.296,0.003,0.011,6.68E-04,4.25E-04,0.007,0.192,1.36E-04,0.005,0.12,0.003,1.44E-02,0.007,3.77E-04,6.99E-04,0.004,0.106,9.82E-05,0.018,3.02E-04,6.90E-04,0.034,0.003,0.005,0.007,2.96E-03,4.84E-04,1.83E-02,0.026,1.06E-03,3.05E-04,0.315,0.296,0.149,0.013,1.29E-03,0.006,0.065,0.007,0.018,0.014,0.007,0.075,0.195,3.91E-03,0.037,0.018
2.72E+00,0.004,0.004,0.109,1.89E-04,8.62E-03,5.46E-02,0.003,0.004,0.056,0.031,6.88E-04,3.02E-03,7.25E-03,0.304,0.003,0.011,6.84E-04,4.24E-04,0.007,0.197,1.41E-04,0.005,0.123,0.003,1.44E-02,0.007,3.80E-04,6.97E-04,0.004,0.099,9.84E-05,0.017,3.05E-04,6.29E-04,0.033,0.003,0.005,0.007,2.93E-03,4.82E-04,1.85E-02,0.025,9.50E-04,3.06E-04,0.315,0.289,0.147,0.013,1.24E-03,0.006,0.066,0.007,0.018,0.014,0.008,0.08,0.196,3.57E-03,0.037,0.018
2.72E+00,0.004,0.004,0.109,1.55E-04,8.95E-03,5.55E-02,0.003,0.004,0.057,0.031,6.52E-04,3.10E-03,7.34E-03,0.31,0.003,0.01,6.75E-04,4.18E-04,0.007,0.2,1.41E-04,0.005,0.126,0.003,1.45E-02,0.008,3.83E-04,7.03E-04,0.004,0.092,9.93E-05,0.017,3.08E-04,5.79E-04,0.032,0.003,0.005,0.007,2.90E-03,4.77E-04,1.87E-02,0.024,8.52E-04,3.30E-04,0.314,0.281,0.147,0.014,1.22E-03,0.006,0.067,0.006,0.018,0.013,0.008,0.085,0.195,3.25E-03,0.038,0.017
2.72E+00,0.004,0.004,0.108,1.44E-04,9.57E-03,5.62E-02,0.003,0.004,0.056,0.032,6.23E-04,3.22E-03,7.31E-03,0.316,0.003,0.01,6.82E-04,4.06E-04,0.007,0.201,1.41E-04,0.005,0.129,0.003,1.45E-02,0.008,4.01E-04,6.94E-04,0.004,0.085,9.82E-05,0.017,3.01E-04,5.57E-04,0.031,0.003,0.005,0.007,2.86E-03,4.81E-04,1.88E-02,0.024,7.90E-04,3.46E-04,0.313,0.272,0.147,0.014,1.16E-03,0.006,0.067,0.006,0.018,0.012,0.008,0.089,0.193,2.95E-03,0.04,0.017
2.72E+00,0.003,0.004,0.108,1.50E-04,9.83E-03,5.66E-02,0.003,0.004,0.055,0.032,6.21E-04,3.35E-03,7.13E-03,0.319,0.003,0.01,6.87E-04,4.08E-04,0.006,0.2,1.41E-04,0.006,0.132,0.003,1.43E-02,0.008,4.03E-04,6.92E-04,0.004,0.078,9.66E-05,0.017,2.99E-04,5.51E-04,0.031,0.004,0.005,0.007,2.82E-03,4.80E-04,1.90E-02,0.024,7.85E-04,3.47E-04,0.312,0.262,0.147,0.014,1.08E-03,0.006,0.068,0.006,0.018,0.012,0.009,0.092,0.19,2.69E-03,0.042,0.017
2.72E+00,0.003,0.004,0.108,1.52E-04,9.87E-03,5.66E-02,0.003,0.004,0.053,0.032,5.97E-04,3.47E-03,7.13E-03,0.321,0.003,0.01,6.89E-04,4.10E-04,0.006,0.197,1.38E-04,0.006,0.135,0.003,1.40E-02,0.008,4.02E-04,6.85E-04,0.004,0.072,9.48E-05,0.016,3.05E-04,5.40E-04,0.03,0.004,0.005,0.007,2.76E-03,4.62E-04,1.92E-02,0.024,7.87E-04,3.55E-04,0.311,0.252,0.147,0.014,9.93E-04,0.006,0.07,0.006,0.018,0.012,0.008,0.095,0.186,2.46E-03,0.043,0.017
2.72E+00,0.003,0.004,0.109,1.43E-04,1.03E-02,5.62E-02,0.003,0.004,0.051,0.032,5.85E-04,3.56E-03,6.87E-03,0.322,0.003,0.01,6.95E-04,3.72E-04,0.006,0.195,1.41E-04,0.007,0.138,0.003,1.36E-02,0.008,3.99E-04,6.75E-04,0.004,0.066,9.11E-05,0.016,2.99E-04,5.22E-04,0.03,0.003,0.005,0.007,2.74E-03,4.31E-04,1.94E-02,0.024,7.99E-04,3.54E-04,0.31,0.243,0.146,0.014,9.35E-04,0.006,0.071,0.006,0.018,0.012,0.008,0.097,0.184,2.24E-03,0.043,0.017
2.72E+00,0.003,0.004,0.109,1.41E-04,1.09E-02,5.54E-02,0.003,0.004,0.05,0.031,5.77E-04,3.61E-03,6.70E-03,0.322,0.003,0.01,7.04E-04,3.54E-04,0.006,0.194,1.39E-04,0.007,0.141,0.004,1.32E-02,0.008,3.86E-04,6.77E-04,0.004,0.06,8.81E-05,0.016,3.00E-04,5.01E-04,0.03,0.004,0.005,0.007,2.74E-03,4.01E-04,1.95E-02,0.025,7.95E-04,3.51E-04,0.309,0.233,0.145,0.015,9.13E-04,0.006,0.072,0.006,0.018,0.012,0.009,0.098,0.182,2.06E-03,0.043,0.017
2.72E+00,0.003,0.004,0.109,1.32E-04,1.19E-02,5.52E-02,0.003,0.004,0.05,0.032,5.76E-04,3.59E-03,6.80E-03,0.323,0.003,0.009,7.06E-04,3.58E-04,0.006,0.193,1.40E-04,0.007,0.144,0.004,1.28E-02,0.007,3.69E-04,6.97E-04,0.004,0.056,8.75E-05,0.016,2.93E-04,4.84E-04,0.03,0.004,0.005,0.007,2.72E-03,3.73E-04,1.96E-02,0.025,7.95E-04,3.51E-04,0.309,0.224,0.144,0.015,9.12E-04,0.006,0.074,0.006,0.018,0.012,0.009,0.099,0.182,1.89E-03,0.044,0.018
2.72E+00,0.003,0.004,0.109,1.27E-04,1.31E-02,5.55E-02,0.003,0.004,0.051,0.032,5.75E-04,3.59E-03,6.89E-03,0.323,0.003,0.009,7.17E-04,3.63E-04,0.006,0.194,1.40E-04,0.007,0.147,0.004,1.24E-02,0.007,3.06E-04,7.07E-04,0.004,0.052,8.70E-05,0.015,2.90E-04,4.65E-04,0.03,0.004,0.006,0.007,2.69E-03,3.68E-04,1.97E-02,0.024,7.89E-04,3.50E-04,0.31,0.215,0.142,0.015,9.03E-04,0.006,0.075,0.006,0.018,0.012,0.01,0.099,0.181,1.71E-03,0.047,0.018
2.72E+00,0.003,0.004,0.109,1.25E-04,1.42E-02,5.63E-02,0.003,0.004,0.052,0.034,5.79E-04,3.59E-03,6.79E-03,0.323,0.003,0.009,7.05E-04,3.66E-04,0.006,0.195,1.39E-04,0.007,0.149,0.004,1.21E-02,0.007,2.80E-04,7.02E-04,0.004,0.05,8.75E-05,0.015,2.92E-04,4.66E-04,0.031,0.004,0.006,0.007,2.64E-03,3.70E-04,1.96E-02,0.024,7.63E-04,3.40E-04,0.31,0.206,0.141,0.016,8.91E-04,0.006,0.077,0.006,0.017,0.013,0.011,0.099,0.181,1.54E-03,0.051,0.018
2.72E+00,0.003,0.004,0.109,1.20E-04,1.53E-02,5.77E-02,0.004,0.004,0.051,0.035,5.84E-04,3.60E-03,6.56E-03,0.322,0.003,0.009,6.90E-04,3.66E-04,0.006,0.198,1.37E-04,0.007,0.151,0.004,1.18E-02,0.007,2.80E-04,6.95E-04,0.005,0.048,8.56E-05,0.015,2.91E-04,4.61E-04,0.031,0.004,0.006,0.007,2.58E-03,3.65E-04,1.97E-02,0.024,7.78E-04,3.40E-04,0.311,0.198,0.14,0.016,8.87E-04,0.006,0.078,0.006,0.017,0.014,0.012,0.099,0.178,1.36E-03,0.054,0.018
2.72E+00,0.003,0.004,0.109,1.20E-04,1.60E-02,5.95E-02,0.004,0.004,0.051,0.035,5.92E-04,3.59E-03,6.30E-03,0.321,0.003,0.009,6.63E-04,3.69E-04,0.006,0.201,1.34E-04,0.007,0.153,0.004,1.17E-02,0.007,2.70E-04,7.06E-04,0.005,0.048,8.76E-05,0.015,2.91E-04,4.42E-04,0.032,0.004,0.006,0.007,2.53E-03,3.45E-04,1.98E-02,0.024,7.65E-04,3.47E-04,0.311,0.19,0.14,0.016,8.87E-04,0.006,0.08,0.006,0.017,0.015,0.014,0.099,0.179,1.18E-03,0.056,0.018
2.72E+00,0.003,0.003,0.109,1.24E-04,1.63E-02,6.17E-02,0.004,0.004,0.051,0.034,6.17E-04,3.55E-03,6.17E-03,0.319,0.003,0.009,6.41E-04,3.66E-04,0.006,0.204,1.30E-04,0.007,0.153,0.004,1.17E-02,0.007,2.32E-04,7.11E-04,0.005,0.047,8.83E-05,0.014,2.87E-04,3.93E-04,0.033,0.005,0.006,0.007,2.54E-03,3.18E-04,1.97E-02,0.024,7.79E-04,3.45E-04,0.312,0.183,0.14,0.016,8.85E-04,0.006,0.082,0.006,0.017,0.016,0.015,0.099,0.184,1.01E-03,0.056,0.018
2.72E+00,0.004,0.003,0.108,1.31E-04,1.68E-02,6.42E-02,0.004,0.005,0.05,0.034,6.30E-04,3.53E-03,6.03E-03,0.317,0.003,0.009,6.34E-04,3.59E-04,0.006,0.208,1.26E-04,0.007,0.153,0.004,1.16E-02,0.008,2.30E-04,7.01E-04,0.005,0.047,8.87E-05,0.014,2.90E-04,3.35E-04,0.034,0.005,0.006,0.007,2.57E-03,3.02E-04,1.97E-02,0.024,7.89E-04,3.42E-04,0.313,0.176,0.14,0.016,8.86E-04,0.006,0.084,0.006,0.016,0.016,0.016,0.1,0.192,8.42E-04,0.058,0.019
2.72E+00,0.004,0.003,0.108,1.34E-04,1.69E-02,6.69E-02,0.005,0.005,0.048,0.035,6.14E-04,3.58E-03,6.07E-03,0.316,0.003,0.009,6.39E-04,3.52E-04,0.006,0.213,1.02E-04,0.007,0.153,0.003,1.14E-02,0.008,2.31E-04,6.90E-04,0.005,0.047,9.02E-05,0.014,2.89E-04,2.70E-04,0.035,0.005,0.006,0.007,2.54E-03,2.98E-04,1.97E-02,0.023,8.13E-04,3.41E-04,0.315,0.171,0.14,0.015,8.83E-04,0.006,0.086,0.006,0.015,0.017,0.018,0.102,0.199,6.85E-04,0.061,0.019
2.72E+00,0.004,0.003,0.107,1.39E-04,1.75E-02,6.98E-02,0.005,0.004,0.046,0.035,5.61E-04,3.76E-03,6.16E-03,0.314,0.003,0.009,6.34E-04,3.35E-04,0.006,0.218,8.66E-05,0.007,0.154,0.003,1.11E-02,0.008,2.34E-04,6.72E-04,0.005,0.047,8.92E-05,0.013,2.68E-04,2.11E-04,0.036,0.005,0.006,0.007,2.42E-03,2.96E-04,1.98E-02,0.023,8.15E-04,3.45E-04,0.317,0.167,0.142,0.015,8.85E-04,0.006,0.088,0.006,0.014,0.017,0.019,0.104,0.206,5.55E-04,0.063,0.019
2.73E+00,0.004,0.003,0.106,1.37E-04,1.94E-02,7.27E-02,0.004,0.004,0.045,0.034,5.08E-04,4.11E-03,6.20E-03,0.313,0.003,0.009,6.21E-04,2.93E-04,0.006,0.224,8.02E-05,0.007,0.154,0.003,1.06E-02,0.008,2.33E-04,6.78E-04,0.005,0.047,8.87E-05,0.013,2.53E-04,1.95E-04,0.037,0.005,0.006,0.007,2.29E-03,2.97E-04,2.00E-02,0.023,8.17E-04,3.42E-04,0.32,0.164,0.145,0.014,8.77E-04,0.006,0.09,0.007,0.014,0.017,0.02,0.107,0.212,4.38E-04,0.064,0.019
